ID,PID,description,name,generation,imageURL,shinyImageURL,weight,type1,type2,height,maxCP,attack,defense,stamina,fleeRate,captureRate,rarity,buddyDistance,pokedexEntry,candyEvolve,legendary,weatherBoost,
"89","090"," <p> <strong>Pokemon GO Shellder</strong> is a <span class=""type water"">water</span> type with <strong>958 MAX CP</strong>.<br> Shellder best moveset is <strong>Tackle and Bubble Beam</strong>.<br> Shellder is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Shellder is boosted by Rain weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Shellder","1","https://db.pokemongohub.net/images/pokemon//normal-animated/090.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/090.gif","4.00 kg","WATER"," ","0.30 m","958","116","168","60","10.00%","50.00%","unknown","3 KM","At night, this Pokemon uses its broad tongue to burrow a hole in the seafloor sand and then sleep in it. While it is sleeping, Shellder closes its shell, but leaves its tongue hanging out.","50","No","Rain, </td>"
"90","091"," <p> <strong>Pokemon GO Cloyster</strong> is a <span class=""type water"">water</span> <span class=""type ice"">ice</span> type with <strong>2475 MAX CP</strong>.<br> Cloyster best moveset is <strong>Ice Shard and Avalanche</strong>.<br> Cloyster is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a>, <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a> type moves.<br> Cloyster is boosted by Rain and Snow weather.<br> <span class=""counters-short-description""> ","Cloyster","1","https://db.pokemongohub.net/images/pokemon//normal-animated/091.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/091.gif","132.50 kg","WATER","ICE","1.50 m","2475","186","323","100","6.00%","20.00%","unknown","3 KM","Cloyster is capable of swimming in the sea. It does so by swallowing water, then jetting it out toward the rear. This Pokemon shoots spikes from its shell using the same system.","-","No","Rain, Snow"
"91","092"," <p> <strong>Pokemon GO Gastly</strong> is a <span class=""type ghost"">ghost</span> <span class=""type poison"">poison</span> type with <strong>1002 MAX CP</strong>.<br> Gastly best moveset is <strong>Lick and Sludge Bomb</strong>.<br> Gastly is vulnerable to <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Gastly is boosted by Fog and Cloudy weather.<br> It takes  25  candy to evolve!<br> ","Gastly","1","https://db.pokemongohub.net/images/pokemon//normal-animated/092.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/092.gif","0.10 kg","GHOST","POISON","1.30 m","1002","186","70","60","10.00%","40.00%","unknown","3 KM","Gastly is largely composed of gaseous matter. When exposed to a strong wind, the gaseous body quickly dwindles away. Groups of this Pokemon cluster under the eaves of houses to escape the ravages of wind.","25","No","Fog, Cloudy"
"92","093"," <p> <strong>Pokemon GO Haunter</strong> is a <span class=""type ghost"">ghost</span> <span class=""type poison"">poison</span> type with <strong>1716 MAX CP</strong>.<br> Haunter best moveset is <strong>Shadow Claw and Shadow Ball</strong>.<br> Haunter is vulnerable to <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Haunter is boosted by Fog and Cloudy weather.<br> It takes  100  candy to evolve!<br> ","Haunter","1","https://db.pokemongohub.net/images/pokemon//normal-animated/093.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/093.gif","0.10 kg","GHOST","POISON","1.60 m","1716","223","112","90","7.00%","20.00%","unknown","3 KM","Haunter is a dangerous Pokemon. If one beckons you while floating in darkness, you must never approach it. This Pokemon will try to lick you with its tongue and steal your life away.","100","No","Fog, Cloudy"
"93","094"," <p> <strong>Pokemon GO Gengar</strong> is a <span class=""type ghost"">ghost</span> <span class=""type poison"">poison</span> type with <strong>2619 MAX CP</strong>.<br> Gengar best moveset is <strong>Shadow Claw and Shadow Ball</strong>.<br> Gengar is vulnerable to <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Gengar is boosted by Fog and Cloudy weather.<br> <span class=""counters-short-description""> ","Gengar","1","https://db.pokemongohub.net/images/pokemon//normal-animated/094.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/094.gif","40.50 kg","GHOST","POISON","1.50 m","2619","261","156","120","5.00%","10.00%","unknown","3 KM","Sometimes, on a dark night, your shadow thrown by a streetlight will suddenly and startlingly overtake you. It is actually a Gengar running past you, pretending to be your shadow.","-","No","Fog, Cloudy"
"94","095"," <p> <strong>Pokemon GO Onix</strong> is a <span class=""type rock"">rock</span> <span class=""type ground"">ground</span> type with <strong>1002 MAX CP</strong>.<br> Onix best moveset is <strong>Rock Throw and Stone Edge</strong>.<br> Onix is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/fighting"">Fighting</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/water"">Water</a>, <a href=""/type/ice"">Ice</a> type moves.<br> Onix is boosted by PartlyCloudy and Clear ","Onix","1","https://db.pokemongohub.net/images/pokemon//normal-animated/095.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/095.gif","210.00 kg","ROCK","GROUND","8.80 m","1002","85","288","70","9.00%","20.00%","unknown","5 KM","Onix has a magnet in its brain. It acts as a compass so that this Pokemon does not lose direction while it is tunneling. As it grows older, its body becomes increasingly rounder and smoother.","50","No","PartlyCloudy, Clear"
"95","096"," <p> <strong>Pokemon GO Drowzee</strong> is a <span class=""type psychic"">psychic</span> type with <strong>992 MAX CP</strong>.<br> Drowzee best moveset is <strong>Confusion and Psyshock</strong>.<br> Drowzee is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Drowzee is boosted by Wind weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Drowzee","1","https://db.pokemongohub.net/images/pokemon//normal-animated/096.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/096.gif","32.40 kg","PSYCHIC"," ","1.00 m","992","89","158","120","10.00%","50.00%","unknown","3 KM","If your nose becomes itchy while you are sleeping, it's a sure sign that one of these Pokemon is standing above your pillow and trying to eat your dream through your nostrils.","50","No","Wind, </td>"
"96","097"," <p> <strong>Pokemon GO Hypno</strong> is a <span class=""type psychic"">psychic</span> type with <strong>2048 MAX CP</strong>.<br> Hypno best moveset is <strong>Confusion and Futuresight</strong>.<br> Hypno is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Hypno is boosted by Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Hypno","1","https://db.pokemongohub.net/images/pokemon//normal-animated/097.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/097.gif","75.60 kg","PSYCHIC"," ","1.60 m","2048","144","215","170","6.00%","20.00%","unknown","3 KM","Hypno holds a pendulum in its hand. The arcing movement and glitter of the pendulum lull the foe into a deep state of hypnosis. While this Pokemon searches for prey, it polishes the pendulum.","-","No","Wind, </td>"
"97","098"," <p> <strong>Pokemon GO Krabby</strong> is a <span class=""type water"">water</span> type with <strong>1386 MAX CP</strong>.<br> Krabby best moveset is <strong>Bubble and Bubble Beam</strong>.<br> Krabby is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Krabby is boosted by Rain weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Krabby","1","https://db.pokemongohub.net/images/pokemon//normal-animated/098.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/098.gif","6.50 kg","WATER"," ","0.40 m","1386","181","156","60","15.00%","50.00%","unknown","3 KM","Krabby live on beaches, burrowed inside holes dug into the sand. On sandy beaches with little in the way of food, these Pokemon can be seen squabbling with each other over territory.","50","No","Rain, </td>"
"98","099"," <p> <strong>Pokemon GO Kingler</strong> is a <span class=""type water"">water</span> type with <strong>2694 MAX CP</strong>.<br> Kingler best moveset is <strong>Bubble and Water Pulse</strong>.<br> Kingler is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Kingler is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Kingler","1","https://db.pokemongohub.net/images/pokemon//normal-animated/099.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/099.gif","60.00 kg","WATER"," ","1.30 m","2694","240","214","110","7.00%","20.00%","unknown","3 KM","Kingler has an enormous, oversized claw. It waves this huge claw in the air to communicate with others. However, because the claw is so heavy, the Pokemon quickly tires.","-","No","Rain, </td>"
"99","100"," <p> <strong>Pokemon GO Voltorb</strong> is a <span class=""type electric"">electric</span> type with <strong>857 MAX CP</strong>.<br> Voltorb best moveset is <strong>Spark and Thunderbolt</strong>.<br> Voltorb is vulnerable to <a href=""/type/ground"">Ground</a> type moves.<br> Voltorb is boosted by Rain weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> <ul> ","Voltorb","1","https://db.pokemongohub.net/images/pokemon//normal-animated/100.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/100.gif","10.40 kg","ELECTRIC"," ","0.50 m","857","109","114","80","10.00%","50.00%","unknown","3 KM","Voltorb is extremely sensitive—it explodes at the slightest of shocks. It is rumored that it was first created when a Poke Ball was exposed to a powerful pulse of energy.","50","No","Rain, </td>"
"100","101"," <p> <strong>Pokemon GO Electrode</strong> is a <span class=""type electric"">electric</span> type with <strong>1900 MAX CP</strong>.<br> Electrode best moveset is <strong>Spark and Discharge</strong>.<br> Electrode is vulnerable to <a href=""/type/ground"">Ground</a> type moves.<br> Electrode is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Electrode","1","https://db.pokemongohub.net/images/pokemon//normal-animated/101.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/101.gif","66.60 kg","ELECTRIC"," ","1.20 m","1900","173","179","120","6.00%","20.00%","unknown","3 KM","One of Electrode's characteristics is its attraction to electricity. It is a problematical Pokemon that congregates mostly at electrical power plants to feed on electricity that has just been generated.","-","No","Rain, </td>"
"101","102"," <p> <strong>Pokemon GO Exeggcute</strong> is a <span class=""type grass"">grass</span> <span class=""type psychic"">psychic</span> type with <strong>1102 MAX CP</strong>.<br> Exeggcute best moveset is <strong>Confusion and Seed Bomb</strong>.<br> Exeggcute is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/poison"">Poison</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Exeggcute is boosted by ","Exeggcute","1","https://db.pokemongohub.net/images/pokemon//normal-animated/102.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/102.gif","2.50 kg","GRASS","PSYCHIC","0.40 m","1102","107","140","120","10.00%","50.00%","unknown","3 KM","This Pokemon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around. When cracks increasingly appear on the eggs, Exeggcute is close to evolution.","50","No","Clear, Wind"
"102","103"," <p> <strong>Pokemon GO Exeggutor</strong> is a <span class=""type grass"">grass</span> <span class=""type psychic"">psychic</span> type with <strong>2916 MAX CP</strong>.<br> Exeggutor best moveset is <strong>Confusion and Solar Beam</strong>.<br> Exeggutor is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/poison"">Poison</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Exeggutor is boosted by ","Exeggutor","1","https://db.pokemongohub.net/images/pokemon//normal-animated/103.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/103.gif","120.00 kg","GRASS","PSYCHIC","2.00 m","2916","233","158","190","6.00%","20.00%","unknown","3 KM","Exeggutor originally came from the tropics. Its heads steadily grow larger from exposure to strong sunlight. It is said that when the heads fall off, they group together to form Exeggcute.","-","No","Clear, Wind"
"103","104"," <p> <strong>Pokemon GO Cubone</strong> is a <span class=""type ground"">ground</span> type with <strong>943 MAX CP</strong>.<br> Cubone best moveset is <strong>Mud Slap and Dig</strong>.<br> Cubone is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/water"">Water</a> type moves.<br> Cubone is boosted by Clear weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Cubone","1","https://db.pokemongohub.net/images/pokemon//normal-animated/104.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/104.gif","6.50 kg","GROUND"," ","0.40 m","943","90","165","100","10.00%","40.00%","unknown","3 KM","Cubone pines for the mother it will never see again. Seeing a likeness of its mother in the full moon, it cries. The stains on the skull the Pokemon wears are made by the tears it sheds.","50","No","Clear, </td>"
"104","105"," <p> <strong>Pokemon GO Marowak</strong> is a <span class=""type ground"">ground</span> type with <strong>1691 MAX CP</strong>.<br> Marowak best moveset is <strong>Mud Slap and Earthquake</strong>.<br> Marowak is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/water"">Water</a> type moves.<br> Marowak is boosted by Clear weather.<br> <span class=""counters-short-description""> </span> </p> ","Marowak","1","https://db.pokemongohub.net/images/pokemon//normal-animated/105.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/105.gif","45.00 kg","GROUND"," ","1.00 m","1691","144","200","120","6.00%","15.00%","unknown","3 KM","Marowak is the evolved form of a Cubone that has overcome its sadness at the loss of its mother and grown tough. This Pokemon's tempered and hardened spirit is not easily broken.","-","No","Clear, </td>"
